Date,USGB10,US_SP500,Inflation
2012-02-09,2.05,1351.95,2.21
2012-02-10,1.97,1342.64,2.2
2012-02-13,1.99,1351.77,2.21
2012-02-14,1.92,1350.5,2.19
2012-02-15,1.93,1343.23,2.19
2012-02-16,1.99,1358.04,2.23
2012-02-17,2.01,1361.23,2.24
2012-02-21,2.05,1362.21,2.27
2012-02-22,2.01,1357.66,2.28
2012-02-23,1.98,1363.46,2.29
2012-02-24,1.98,1365.74,2.27
2012-02-27,1.92,1367.59,2.24
2012-02-28,1.93,1372.18,2.25
2012-02-29,1.98,1365.68,2.26
2012-03-01,2.04,1374.09,2.26
2012-03-02,1.99,1369.63,2.23
2012-03-05,2.01,1364.33,2.2
2012-03-06,1.94,1343.36,2.17
2012-03-07,1.97,1352.63,2.2
2012-03-08,2.01,1365.91,2.24
2012-03-09,2.04,1370.87,2.28
2012-03-12,2.03,1371.09,2.28
2012-03-13,2.11,1395.95,2.34
2012-03-14,2.27,1394.28,2.36
2012-03-15,2.28,1402.6,2.37
2012-03-16,2.3,1404.17,2.4
2012-03-19,2.38,1409.75,2.42
2012-03-20,2.37,1405.52,2.42
2012-03-21,2.29,1402.89,2.39
2012-03-22,2.28,1392.78,2.37
2012-03-23,2.24,1397.11,2.36
2012-03-26,2.24,1416.51,2.34
2012-03-27,2.19,1412.52,2.33
2012-03-28,2.2,1405.54,2.32
2012-03-29,2.16,1403.28,2.31
2012-03-30,2.22,1408.47,2.32
2012-04-02,2.19,1419.04,2.36
2012-04-03,2.28,1413.38,2.36
2012-04-04,2.24,1398.96,2.3
2012-04-05,2.18,1398.08,2.27
2012-04-09,2.04,1382.2,2.23
2012-04-10,1.99,1358.59,2.25
2012-04-11,2.03,1368.71,2.3
2012-04-12,2.05,1387.57,2.3
2012-04-13,2.0,1370.26,2.27
2012-04-16,1.97,1369.57,2.26
2012-04-17,2.01,1390.78,2.29
2012-04-18,1.98,1385.14,2.26
2012-04-19,1.95,1376.92,2.19
2012-04-20,1.97,1378.53,2.23
2012-04-23,1.93,1366.94,2.22
2012-04-24,1.96,1371.97,2.25
2012-04-25,1.98,1390.69,2.25
2012-04-26,1.96,1399.98,2.27
2012-04-27,1.93,1403.36,2.26
2012-04-30,1.92,1397.91,2.25
2012-05-01,1.96,1405.82,2.26
2012-05-02,1.92,1402.31,2.24
2012-05-03,1.92,1391.57,2.23
2012-05-04,1.88,1369.1,2.21
2012-05-07,1.88,1369.58,2.19
2012-05-08,1.84,1363.72,2.16
2012-05-09,1.84,1354.58,2.14
2012-05-10,1.88,1357.99,2.14
2012-05-11,1.84,1353.39,2.12
2012-05-14,1.79,1338.35,2.11
2012-05-15,1.78,1330.66,2.12
2012-05-16,1.77,1324.8,2.09
2012-05-17,1.7,1304.86,2.05
2012-05-18,1.7,1295.22,2.1
2012-05-21,1.74,1315.99,2.16
2012-05-22,1.79,1316.63,2.17
2012-05-23,1.72,1318.86,2.14
2012-05-24,1.76,1320.68,2.14
2012-05-25,1.75,1317.82,2.13
2012-05-29,1.73,1332.42,2.11
2012-05-30,1.63,1313.32,2.08
2012-05-31,1.58,1310.33,2.09
2012-06-01,1.47,1278.04,2.06
2012-06-04,1.53,1278.18,2.09
2012-06-05,1.56,1285.5,2.13
2012-06-06,1.65,1315.13,2.16
2012-06-07,1.65,1314.99,2.15
2012-06-08,1.64,1325.66,2.15
2012-06-11,1.6,1308.93,2.13
2012-06-12,1.66,1324.18,2.15
2012-06-13,1.6,1314.88,2.12
2012-06-14,1.61,1329.1,2.11
2012-06-15,1.59,1342.84,2.14
2012-06-18,1.58,1344.78,2.13
2012-06-19,1.62,1357.98,2.17
2012-06-20,1.64,1355.69,2.16
2012-06-21,1.62,1325.51,2.1
2012-06-22,1.67,1335.02,2.11
2012-06-25,1.61,1313.72,2.1
2012-06-26,1.63,1319.99,2.11
2012-06-27,1.62,1331.85,2.1
2012-06-28,1.58,1329.04,2.08
2012-06-29,1.66,1362.16,2.13
2012-07-02,1.58,1365.51,2.11
2012-07-05,1.6,1367.58,2.13
2012-07-06,1.54,1354.68,2.1
2012-07-09,1.51,1352.46,2.1
2012-07-10,1.5,1341.47,2.12
2012-07-11,1.5,1341.45,2.11
2012-07-12,1.48,1334.76,2.08
2012-07-13,1.5,1356.78,2.11
2012-07-16,1.46,1353.64,2.11
2012-07-17,1.5,1363.67,2.12
2012-07-18,1.48,1372.78,2.12
2012-07-19,1.52,1376.51,2.16
2012-07-20,1.46,1362.66,2.16
2012-07-23,1.44,1350.52,2.15
2012-07-24,1.4,1338.31,2.12
2012-07-25,1.41,1337.89,2.1
2012-07-26,1.43,1360.02,2.11
2012-07-27,1.56,1385.97,2.19
2012-07-30,1.5,1385.3,2.17
2012-07-31,1.49,1379.32,2.2
2012-08-01,1.54,1375.32,2.23
2012-08-02,1.48,1365.0,2.2
2012-08-03,1.58,1390.99,2.26
2012-08-06,1.56,1394.23,2.27
2012-08-07,1.63,1401.35,2.31
2012-08-08,1.64,1402.22,2.29
2012-08-09,1.69,1402.8,2.27
2012-08-10,1.65,1405.87,2.25
2012-08-13,1.65,1404.11,2.23
2012-08-14,1.73,1403.93,2.26
2012-08-15,1.81,1405.53,2.25
2012-08-16,1.84,1415.51,2.25
2012-08-17,1.82,1418.16,2.24
2012-08-20,1.81,1418.13,2.25
2012-08-21,1.81,1413.17,2.25
2012-08-22,1.72,1413.49,2.26
2012-08-23,1.67,1402.08,2.3
2012-08-24,1.68,1411.13,2.28
2012-08-27,1.65,1410.44,2.29
2012-08-28,1.63,1409.3,2.32
2012-08-29,1.65,1410.49,2.3
2012-08-30,1.62,1399.48,2.26
2012-08-31,1.56,1406.58,2.25
2012-09-04,1.58,1404.94,2.27
2012-09-05,1.59,1403.44,2.29
2012-09-06,1.67,1432.12,2.31
2012-09-07,1.66,1437.92,2.35
2012-09-10,1.68,1429.08,2.36
2012-09-11,1.7,1433.56,2.38
2012-09-12,1.77,1436.56,2.38
2012-09-13,1.76,1459.99,2.47
2012-09-14,1.87,1465.77,2.64
2012-09-17,1.84,1461.19,2.59
2012-09-18,1.81,1459.32,2.55
2012-09-19,1.78,1461.05,2.54
2012-09-20,1.78,1460.26,2.5
2012-09-21,1.76,1460.15,2.48
2012-09-24,1.72,1456.89,2.47
2012-09-25,1.68,1441.59,2.44
2012-09-26,1.62,1433.32,2.41
2012-09-27,1.64,1447.15,2.44
2012-09-28,1.64,1440.67,2.42
2012-10-01,1.63,1444.49,2.42
2012-10-02,1.62,1445.75,2.47
2012-10-03,1.62,1450.99,2.47
2012-10-04,1.67,1461.4,2.56
2012-10-05,1.73,1460.93,2.57
2012-10-08,1.75,1455.88,0.0
2012-10-09,1.72,1441.48,2.55
2012-10-10,1.69,1432.56,2.52
2012-10-11,1.68,1432.84,2.47
2012-10-12,1.66,1428.59,2.47
2012-10-15,1.66,1440.13,2.48
2012-10-16,1.72,1454.92,2.46
2012-10-17,1.81,1460.91,2.48
2012-10-18,1.83,1457.34,2.52
2012-10-19,1.77,1433.19,2.5
2012-10-22,1.8,1433.82,2.53
2012-10-23,1.76,1413.11,2.5
2012-10-24,1.78,1408.75,2.49
2012-10-25,1.83,1412.97,2.49
2012-10-26,1.75,1411.94,2.47
2012-10-31,1.69,1412.16,2.5
2012-11-01,1.72,1427.59,2.52
2012-11-02,1.73,1414.2,2.48
2012-11-05,1.68,1417.26,2.47
2012-11-06,1.74,1428.39,2.5
2012-11-07,1.63,1394.53,2.48
2012-11-08,1.63,1377.51,2.47
2012-11-09,1.61,1379.85,2.44
2012-11-12,1.61,1380.03,0.0
2012-11-13,1.59,1374.53,2.43
2012-11-14,1.59,1355.49,2.4
2012-11-15,1.59,1353.33,2.38
2012-11-16,1.57,1359.88,2.39
2012-11-19,1.61,1386.89,2.39
2012-11-20,1.66,1387.81,2.4
2012-11-21,1.69,1391.03,2.4
2012-11-26,1.66,1406.29,2.39
2012-11-27,1.65,1398.94,2.38
2012-11-28,1.62,1409.93,2.38
2012-11-29,1.62,1415.95,2.4
2012-11-30,1.61,1416.18,2.41
2012-12-03,1.63,1409.46,2.44
2012-12-04,1.61,1407.05,2.45
2012-12-05,1.59,1409.28,2.45
2012-12-06,1.58,1413.94,2.46
2012-12-07,1.63,1418.07,2.5
2012-12-10,1.62,1418.55,2.5
2012-12-11,1.65,1427.84,2.5
2012-12-12,1.7,1428.48,2.51
2012-12-13,1.73,1419.45,2.47
2012-12-14,1.71,1413.58,2.46
2012-12-17,1.76,1430.36,2.48
2012-12-18,1.83,1446.79,2.51
2012-12-19,1.8,1435.81,2.48
2012-12-20,1.8,1443.69,2.5
2012-12-21,1.75,1430.15,2.48
2012-12-26,1.76,1419.83,2.48
2012-12-27,1.72,1418.1,2.47
2012-12-28,1.71,1402.43,2.46
2012-12-31,1.76,1426.19,2.45
2013-01-02,1.84,1462.42,2.48
2013-01-03,1.9,1459.37,2.46
2013-01-04,1.92,1466.47,2.48
2013-01-07,1.9,1461.89,2.52
2013-01-08,1.87,1457.15,2.49
2013-01-09,1.85,1461.02,2.52
2013-01-10,1.89,1472.12,2.53
2013-01-11,1.88,1472.05,2.52
2013-01-14,1.86,1470.68,2.55
2013-01-15,1.83,1472.34,2.52
2013-01-16,1.82,1472.63,2.49
2013-01-17,1.88,1480.94,2.53
2013-01-18,1.84,1485.98,2.53
2013-01-22,1.84,1492.56,2.54
2013-01-23,1.83,1494.81,2.52
2013-01-24,1.84,1494.82,2.5
2013-01-25,1.95,1502.96,2.54
2013-01-28,1.97,1500.18,2.55
2013-01-29,1.99,1507.84,2.56
2013-01-30,2.01,1501.96,2.57
2013-01-31,1.99,1498.11,2.59
2013-02-01,2.01,1513.17,2.59
2013-02-04,1.97,1495.71,2.59
2013-02-05,2.02,1511.29,2.59
2013-02-06,1.97,1512.12,2.58
2013-02-07,1.95,1509.39,2.57
2013-02-08,1.95,1517.93,2.56
2013-02-11,1.95,1517.01,2.57
2013-02-12,1.98,1519.43,2.59
2013-02-13,2.02,1520.33,2.59
2013-02-14,2.0,1521.38,2.56
2013-02-15,2.01,1519.79,2.54
2013-02-19,2.03,1530.94,2.55
2013-02-20,2.02,1511.95,2.54
2013-02-21,1.98,1502.42,2.53
2013-02-22,1.97,1515.6,2.54
2013-02-25,1.9,1487.85,2.5
2013-02-26,1.88,1496.94,2.5
2013-02-27,1.9,1515.99,2.52
2013-02-28,1.89,1514.68,2.53
2013-03-01,1.85,1518.2,2.53
2013-03-04,1.88,1525.2,2.53
2013-03-05,1.89,1539.79,2.55
2013-03-06,1.94,1541.46,2.56
2013-03-07,1.99,1544.26,2.56
2013-03-08,2.06,1551.18,2.56
2013-03-11,2.06,1556.22,2.57
2013-03-12,2.02,1552.48,2.55
2013-03-13,2.02,1554.52,2.56
2013-03-14,2.03,1563.23,2.57
2013-03-15,2.0,1560.7,2.56
2013-03-18,1.96,1552.1,2.56
2013-03-19,1.91,1548.34,2.53
2013-03-20,1.94,1558.71,2.53
2013-03-21,1.93,1545.8,2.52
2013-03-22,1.92,1556.89,2.53
2013-03-25,1.92,1551.69,2.53
2013-03-26,1.91,1563.77,2.53
2013-03-27,1.85,1562.85,2.51
2013-03-28,1.85,1569.19,2.51
2013-04-01,1.84,1562.17,2.51
2013-04-02,1.86,1570.25,2.51
2013-04-03,1.81,1553.69,2.48
2013-04-04,1.76,1559.98,2.48
2013-04-05,1.69,1553.28,2.46
2013-04-08,1.73,1563.07,2.45
2013-04-09,1.75,1568.61,2.45
2013-04-10,1.81,1587.73,2.44
2013-04-11,1.79,1593.37,2.47
2013-04-12,1.72,1588.85,2.43
2013-04-15,1.7,1552.36,2.41
2013-04-16,1.72,1574.57,2.4
2013-04-17,1.7,1552.01,2.37
2013-04-18,1.69,1541.61,2.27
2013-04-19,1.7,1555.25,2.32
2013-04-22,1.7,1562.5,2.35
2013-04-23,1.7,1578.78,2.38
2013-04-24,1.7,1578.79,2.38
2013-04-25,1.71,1585.16,2.4
2013-04-26,1.66,1582.24,2.38
2013-04-29,1.67,1593.61,2.37
2013-04-30,1.68,1597.57,2.34
2013-05-01,1.64,1582.7,2.3
2013-05-02,1.63,1597.59,2.28
2013-05-03,1.75,1614.42,2.31
2013-05-06,1.77,1617.5,2.31
2013-05-07,1.78,1625.96,2.32
2013-05-08,1.76,1632.69,2.29
2013-05-09,1.81,1626.67,2.31
2013-05-10,1.9,1633.7,2.35
2013-05-13,1.92,1633.77,2.33
2013-05-14,1.95,1650.34,2.33
2013-05-15,1.94,1658.78,2.3
2013-05-16,1.87,1650.47,2.27
2013-05-17,1.95,1667.47,2.26
2013-05-20,1.97,1666.29,2.28
2013-05-21,1.94,1669.16,2.28
2013-05-22,2.03,1655.35,2.27
2013-05-23,2.02,1650.51,2.26
2013-05-24,2.01,1649.6,2.27
2013-05-28,2.14,1660.06,2.29
2013-05-29,2.12,1648.36,2.23
2013-05-30,2.12,1654.41,2.18
2013-05-31,2.16,1630.74,2.21
2013-06-03,2.13,1640.42,2.2
2013-06-04,2.14,1631.38,2.19
2013-06-05,2.1,1608.9,2.16
2013-06-06,2.08,1622.56,2.13
2013-06-07,2.16,1643.38,2.14
2013-06-10,2.22,1642.81,2.11
2013-06-11,2.2,1626.13,2.07
2013-06-12,2.23,1612.52,2.04
2013-06-13,2.17,1636.36,2.04
2013-06-14,2.13,1626.73,2.05
2013-06-17,2.17,1639.04,2.04
2013-06-18,2.18,1651.81,2.06
2013-06-19,2.31,1628.93,2.04
2013-06-20,2.42,1588.19,1.95
2013-06-21,2.51,1592.43,1.93
2013-06-24,2.55,1573.09,1.93
2013-06-25,2.59,1588.03,1.96
2013-06-26,2.54,1603.26,1.95
2013-06-27,2.48,1613.2,1.99
2013-06-28,2.48,1606.28,1.99
2013-07-01,2.49,1614.96,2.02
2013-07-02,2.47,1614.08,2.04
2013-07-05,2.72,1631.89,2.07
2013-07-08,2.65,1640.46,2.07
2013-07-09,2.63,1652.32,2.06
2013-07-10,2.68,1652.62,2.06
2013-07-11,2.57,1675.02,2.04
2013-07-12,2.6,1680.19,2.06
2013-07-15,2.56,1682.5,2.1
2013-07-16,2.53,1676.26,2.14
2013-07-17,2.49,1680.91,2.14
2013-07-18,2.53,1689.37,2.18
2013-07-19,2.49,1692.09,2.21
2013-07-22,2.49,1695.53,2.22
2013-07-23,2.52,1692.39,2.2
2013-07-24,2.59,1685.94,2.17
2013-07-25,2.61,1690.25,2.17
2013-07-26,2.56,1691.65,2.15
2013-07-29,2.59,1685.33,2.16
2013-07-30,2.6,1685.96,2.17
2013-07-31,2.59,1685.73,2.22
2013-08-01,2.72,1706.87,2.26
2013-08-02,2.6,1709.67,2.21
2013-08-05,2.64,1707.14,2.25
2013-08-06,2.64,1697.37,2.28
2013-08-07,2.6,1690.91,2.26
2013-08-08,2.59,1697.48,2.24
2013-08-09,2.58,1691.42,2.24
2013-08-12,2.61,1689.47,2.24
2013-08-13,2.72,1694.16,2.23
2013-08-14,2.71,1685.39,2.21
2013-08-15,2.76,1661.32,2.17
2013-08-16,2.83,1655.83,2.16
2013-08-19,2.88,1646.06,2.13
2013-08-20,2.81,1652.35,2.15
2013-08-21,2.86,1642.8,2.14
2013-08-22,2.9,1656.96,2.11
2013-08-23,2.82,1663.5,2.13
2013-08-26,2.81,1656.78,2.15
2013-08-27,2.72,1630.48,2.15
2013-08-28,2.78,1634.96,2.15
2013-08-29,2.75,1638.17,2.1
2013-08-30,2.75,1632.97,2.1
2013-09-03,2.85,1639.77,2.1
2013-09-04,2.9,1653.08,2.07
2013-09-05,2.98,1655.08,2.06
2013-09-06,2.94,1655.17,2.07
2013-09-09,2.9,1671.71,2.06
2013-09-10,2.96,1683.99,2.1
2013-09-11,2.92,1689.13,2.13
2013-09-12,2.91,1683.42,2.11
2013-09-13,2.9,1687.99,2.1
2013-09-16,2.87,1697.6,2.12
2013-09-17,2.85,1704.76,2.16
2013-09-18,2.71,1725.52,2.2
2013-09-19,2.75,1722.34,2.21
2013-09-20,2.73,1709.91,2.23
2013-09-23,2.71,1701.84,2.26
2013-09-24,2.65,1697.42,2.19
2013-09-25,2.61,1692.77,2.18
2013-09-26,2.64,1698.67,2.19
2013-09-27,2.62,1691.75,2.18
2013-09-30,2.62,1681.55,2.19
2013-10-01,2.65,1695.0,2.2
2013-10-02,2.63,1693.87,2.2
2013-10-03,2.61,1678.66,2.19
2013-10-04,2.65,1690.5,2.2
2013-10-07,2.63,1676.12,2.2
2013-10-08,2.64,1655.45,2.18
2013-10-09,2.65,1656.4,2.21
2013-10-10,2.69,1692.56,2.21
2013-10-11,2.68,1703.2,2.2
2013-10-14,2.69,1710.14,0.0
2013-10-15,2.72,1698.06,2.21
2013-10-16,2.67,1721.54,2.19
2013-10-17,2.59,1733.15,2.16
2013-10-18,2.59,1744.5,2.18
2013-10-21,2.61,1744.66,2.19
2013-10-22,2.51,1754.67,2.17
2013-10-23,2.49,1746.38,2.15
2013-10-24,2.52,1752.07,2.17
2013-10-25,2.5,1759.77,2.19
2013-10-28,2.51,1762.11,2.19
2013-10-29,2.51,1771.95,2.18
2013-10-30,2.53,1763.31,2.18
2013-10-31,2.54,1756.54,2.17
2013-11-01,2.62,1761.64,2.15
2013-11-04,2.6,1767.93,2.13
2013-11-05,2.66,1762.97,2.14
2013-11-06,2.64,1770.49,2.19
2013-11-07,2.61,1747.15,2.17
2013-11-08,2.75,1770.61,2.18
2013-11-11,2.75,1771.89,0.0
2013-11-12,2.77,1767.69,2.18
2013-11-13,2.73,1782.0,2.17
2013-11-14,2.7,1790.62,2.18
2013-11-15,2.71,1798.18,2.18
2013-11-18,2.68,1791.53,2.19
2013-11-19,2.71,1787.87,2.18
2013-11-20,2.79,1781.37,2.16
2013-11-21,2.78,1795.85,2.19
2013-11-22,2.75,1804.76,2.19
2013-11-25,2.74,1802.48,2.18
2013-11-26,2.7,1802.75,2.17
2013-11-27,2.74,1807.23,2.16
2013-12-02,2.8,1800.9,2.15
2013-12-03,2.78,1795.15,2.15
2013-12-04,2.84,1792.81,2.11
2013-12-05,2.86,1785.03,2.12
2013-12-06,2.88,1805.09,2.11
2013-12-09,2.86,1808.37,2.12
2013-12-10,2.8,1802.62,2.12
2013-12-11,2.84,1782.22,2.15
2013-12-12,2.88,1775.5,2.14
2013-12-13,2.87,1775.32,2.16
2013-12-16,2.88,1786.54,2.18
2013-12-17,2.84,1781.0,2.18
2013-12-18,2.89,1810.65,2.17
2013-12-19,2.93,1809.6,2.15
2013-12-20,2.89,1818.32,2.16
2013-12-23,2.93,1827.99,2.18
2013-12-26,2.99,1842.02,2.2
2013-12-27,3.01,1841.4,2.22
2013-12-30,2.98,1841.07,2.23
2013-12-31,3.03,1848.36,2.24
2014-01-02,2.99,1831.98,2.26
2014-01-03,3.0,1831.37,2.26
2014-01-06,2.96,1826.77,2.26
2014-01-07,2.94,1837.88,2.26
2014-01-08,2.99,1837.49,2.29
2014-01-09,2.96,1838.13,2.31
2014-01-10,2.86,1842.37,2.29
2014-01-13,2.83,1819.2,2.27
2014-01-14,2.87,1838.88,2.26
2014-01-15,2.88,1848.38,2.28
2014-01-16,2.84,1845.89,2.25
2014-01-17,2.83,1838.7,2.26
2014-01-21,2.83,1843.8,2.26
2014-01-22,2.86,1844.86,2.25
2014-01-23,2.77,1828.46,2.13
2014-01-24,2.74,1790.29,2.14
2014-01-27,2.77,1781.56,2.14
2014-01-28,2.75,1792.5,2.15
2014-01-29,2.68,1774.2,2.14
2014-01-30,2.69,1794.19,2.15
2014-01-31,2.67,1782.59,2.14
2014-02-03,2.58,1741.89,2.14
2014-02-04,2.62,1755.2,2.13
2014-02-05,2.67,1751.64,2.14
2014-02-06,2.7,1773.43,2.16
2014-02-07,2.68,1797.02,2.18
2014-02-10,2.68,1799.84,2.19
2014-02-11,2.72,1819.75,2.19
2014-02-12,2.76,1819.26,2.21
2014-02-13,2.74,1829.83,2.17
2014-02-14,2.75,1838.63,2.16
2014-02-18,2.71,1840.76,2.14
2014-02-19,2.73,1828.75,2.13
2014-02-20,2.75,1839.78,2.13
2014-02-21,2.73,1836.25,2.12
2014-02-24,2.75,1847.61,2.16
2014-02-25,2.7,1845.12,2.15
2014-02-26,2.67,1845.16,2.16
2014-02-27,2.64,1854.29,2.16
2014-02-28,2.66,1859.45,2.17
2014-03-03,2.61,1845.73,2.16
2014-03-04,2.69,1873.91,2.18
2014-03-05,2.7,1873.81,2.18
2014-03-06,2.74,1877.03,2.21
2014-03-07,2.79,1878.04,2.23
2014-03-10,2.78,1877.17,2.22
2014-03-11,2.77,1867.63,2.2
2014-03-12,2.73,1868.2,2.19
2014-03-13,2.65,1846.34,2.17
2014-03-14,2.65,1841.13,2.17
2014-03-17,2.7,1858.83,2.18
2014-03-18,2.68,1872.25,2.18
2014-03-19,2.77,1860.77,2.16
2014-03-20,2.78,1872.01,2.13
2014-03-21,2.75,1866.52,2.14
2014-03-24,2.73,1857.44,2.15
2014-03-25,2.74,1865.62,2.14
2014-03-26,2.7,1852.56,2.14
2014-03-27,2.67,1849.04,2.13
2014-03-28,2.71,1857.62,2.13
2014-03-31,2.72,1872.34,2.13
2014-04-01,2.76,1885.52,2.14
2014-04-02,2.8,1890.9,2.14
2014-04-03,2.79,1888.77,2.14
2014-04-04,2.73,1865.09,2.13
2014-04-07,2.7,1845.04,2.12
2014-04-08,2.68,1851.96,2.11
2014-04-09,2.68,1872.18,2.14
2014-04-10,2.63,1833.08,2.14
2014-04-11,2.62,1815.69,2.13
2014-04-14,2.64,1830.61,2.13
2014-04-15,2.63,1842.98,2.14
2014-04-16,2.64,1862.31,2.17
2014-04-17,2.72,1864.85,2.21
2014-04-21,2.72,1871.89,2.2
2014-04-22,2.73,1879.55,2.21
2014-04-23,2.69,1875.39,2.21
2014-04-24,2.69,1878.61,2.21
2014-04-25,2.67,1863.4,2.2
2014-04-28,2.68,1869.43,2.18
2014-04-29,2.7,1878.33,2.18
2014-04-30,2.65,1883.95,2.18
2014-05-01,2.61,1883.68,2.2
2014-05-02,2.59,1881.14,2.19
2014-05-05,2.61,1884.66,2.18
2014-05-06,2.6,1867.72,2.16
2014-05-07,2.59,1878.21,2.2
2014-05-08,2.6,1875.63,2.19
2014-05-09,2.62,1878.48,2.18
2014-05-12,2.66,1896.65,2.18
2014-05-13,2.62,1897.45,2.16
2014-05-14,2.54,1888.53,2.17
2014-05-15,2.5,1870.85,2.19
2014-05-16,2.52,1877.86,2.18
2014-05-19,2.54,1885.08,2.17
2014-05-20,2.51,1872.83,2.17
2014-05-21,2.54,1888.03,2.18
2014-05-22,2.56,1892.49,2.21
2014-05-23,2.54,1900.53,2.22
2014-05-27,2.52,1911.91,2.21
2014-05-28,2.44,1909.78,2.22
2014-05-29,2.45,1920.03,2.23
2014-05-30,2.46,1923.57,2.22
2014-06-02,2.53,1924.97,2.22
2014-06-03,2.59,1924.24,2.19
2014-06-04,2.61,1927.88,2.17
2014-06-05,2.58,1940.46,2.18
2014-06-06,2.6,1949.44,2.2
2014-06-09,2.61,1951.27,2.21
2014-06-10,2.64,1950.79,2.21
2014-06-11,2.64,1943.89,2.22
2014-06-12,2.59,1930.11,2.19
2014-06-13,2.6,1936.16,2.19
2014-06-16,2.6,1937.78,2.2
2014-06-17,2.66,1941.99,2.23
2014-06-18,2.61,1956.98,2.23
2014-06-19,2.62,1959.48,2.25
2014-06-20,2.62,1962.87,2.28
2014-06-23,2.62,1962.61,2.28
2014-06-24,2.59,1949.98,2.28
2014-06-25,2.56,1959.53,2.28
2014-06-26,2.53,1957.22,2.27
2014-06-27,2.53,1960.96,2.27
2014-06-30,2.52,1960.23,2.26
2014-07-01,2.56,1973.32,2.26
2014-07-02,2.63,1974.62,2.26
2014-07-07,2.62,1977.65,2.27
2014-07-08,2.57,1963.71,2.27
2014-07-09,2.55,1972.83,2.29
2014-07-10,2.53,1964.68,2.28
2014-07-11,2.52,1967.57,2.28
2014-07-14,2.55,1977.1,2.27
2014-07-15,2.55,1973.28,2.25
2014-07-16,2.54,1981.57,2.23
2014-07-17,2.48,1958.12,2.23
2014-07-18,2.48,1978.22,2.24
2014-07-21,2.47,1973.63,2.24
2014-07-22,2.47,1983.53,2.23
2014-07-23,2.46,1987.01,2.23
2014-07-24,2.51,1987.98,2.27
2014-07-25,2.47,1978.34,2.28
2014-07-28,2.49,1978.91,2.28
2014-07-29,2.46,1969.95,2.27
2014-07-30,2.55,1970.07,2.28
2014-07-31,2.56,1930.67,2.29
2014-08-01,2.51,1925.15,2.27
2014-08-04,2.49,1938.99,2.25
2014-08-05,2.48,1920.21,2.24
2014-08-06,2.47,1920.24,2.25
2014-08-07,2.42,1909.57,2.24
2014-08-08,2.42,1931.59,2.25
2014-08-11,2.42,1936.92,2.25
2014-08-12,2.44,1933.75,2.24
2014-08-13,2.41,1946.72,2.23
2014-08-14,2.4,1955.18,2.21
2014-08-15,2.35,1955.06,2.18
2014-08-18,2.39,1971.74,2.18
2014-08-19,2.41,1981.6,2.17
2014-08-20,2.43,1986.51,2.17
2014-08-21,2.41,1992.37,2.17
2014-08-22,2.4,1988.4,2.14
2014-08-25,2.39,1997.92,2.15
2014-08-26,2.39,2000.02,2.14
2014-08-27,2.36,2000.12,2.14
2014-08-28,2.33,1996.74,2.13
2014-08-29,2.34,2003.37,2.12
2014-09-02,2.42,2002.28,2.15
2014-09-03,2.41,2000.72,2.17
2014-09-04,2.45,1997.65,2.17
2014-09-05,2.46,2007.71,2.15
2014-09-08,2.47,2001.54,2.13
2014-09-09,2.5,1988.44,2.11
2014-09-10,2.53,1995.69,2.1
2014-09-11,2.53,1997.45,2.12
2014-09-12,2.61,1985.54,2.13
2014-09-15,2.59,1984.13,2.13
2014-09-16,2.59,1998.98,2.12
2014-09-17,2.6,2001.57,2.06
2014-09-18,2.63,2011.36,2.02
2014-09-19,2.59,2010.4,2.03
2014-09-22,2.57,1994.29,1.99
2014-09-23,2.54,1982.77,2.02
2014-09-24,2.57,1998.3,2.03
2014-09-25,2.51,1965.99,2.02
2014-09-26,2.54,1982.85,1.97
2014-09-29,2.49,1977.8,1.95
2014-09-30,2.51,1972.29,1.97
2014-10-01,2.4,1946.16,1.96
2014-10-02,2.44,1946.17,1.95
2014-10-03,2.45,1967.9,1.93
2014-10-06,2.43,1964.82,1.93
2014-10-07,2.35,1935.1,1.92
2014-10-08,2.33,1968.89,1.96
2014-10-09,2.33,1928.21,1.97
2014-10-10,2.31,1906.13,1.96
2014-10-13,2.29,1874.74,0.0
2014-10-14,2.21,1877.7,1.92
2014-10-15,2.09,1862.49,1.86
2014-10-16,2.15,1862.76,1.89
2014-10-17,2.2,1886.76,1.92
2014-10-20,2.18,1904.01,1.91
2014-10-21,2.21,1941.28,1.9
2014-10-22,2.23,1927.11,1.91
2014-10-23,2.28,1950.82,1.91
2014-10-24,2.27,1964.58,1.9
2014-10-27,2.26,1961.63,1.89
2014-10-28,2.28,1985.05,1.91
2014-10-29,2.32,1982.3,1.92
2014-10-30,2.31,1994.65,1.9
2014-10-31,2.34,2018.05,1.92
2014-11-03,2.35,2017.81,1.93
2014-11-04,2.34,2012.1,1.92
2014-11-05,2.35,2023.57,1.93
2014-11-06,2.38,2031.21,1.94
2014-11-07,2.31,2031.92,1.94
2014-11-10,2.36,2038.26,1.94
2014-11-11,2.36,2039.68,0.0
2014-11-12,2.36,2038.25,1.91
2014-11-13,2.35,2039.33,1.88
2014-11-14,2.32,2039.82,1.89
2014-11-17,2.34,2041.32,1.86
2014-11-18,2.32,2051.8,1.84
2014-11-19,2.35,2048.72,1.83
2014-11-20,2.34,2052.75,1.85
2014-11-21,2.32,2063.5,1.86
2014-11-24,2.31,2069.41,1.86
2014-11-25,2.26,2067.03,1.85
2014-11-26,2.23,2072.83,1.82
2014-12-01,2.22,2053.44,1.79
